"configuration","trace","description"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","clearplaylistTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","removePlayListTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","setTitleTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","playWAVTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","playMP3Test(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","showtimeTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","showCoverTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","playSkipTrackTest(testset.AppGUITest)"
"volumecontrol:falseskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:truegui:truefeatureamp:truequeuetrack:falsemute:falseprogressbar:trueshowtime:trueid3information:trueshowcover:trueloadfolder:trueshufflerepeat:falsebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","saveandloadplaylistTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","setSkinColorTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","progressBarTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","clearplaylistTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","removePlayListTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","setTitleTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","playWAVTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","playMP3Test(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","muteTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","showtimeTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","volumecontrolTest(testset.AppGUITest)"
"volumecontrol:trueskiptrack:trueremovetrack:truetime:trueresizable:truewav:truesupportedformats:truereorderplaylist:falseplaylist:truecontrol:truelight:falsesaveandloadplaylist:falsegui:truefeatureamp:truequeuetrack:falsemute:trueprogressbar:trueshowtime:trueid3information:trueshowcover:falseloadfolder:trueshufflerepeat:truebase:truemp3:trueskins:truedark:trueopenfile:trueclearplaylist:true","	at featureAmp.view.App.initGui__wrappee__Playlist(App.java:316)","playSkipTrackTest(testset.AppGUITest)"
